Model Producer Name, Model Producer Ver., Model Domain, Model Filename, Model Name
keras2onnx,1.6.5,onnx,models/imagenet_densenet169.onnx,densenet169
,,,,
op_type,operations_flops,operations_multiply_adds,operations_additions,operations_comparisons,operations_divisions,operations_exponentials,memory_activations,memory_parameters,memory_other_memory
Conv,18350080.0,9175040.0,0,0,0,0,32768,573440.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,294912,0,0
BatchNormalization,0,0,73728,0,73728,0,294912,9216,0
Relu,0,0,0,73728,0,0,294912,0,0
Conv,18874368.0,9437184.0,0,0,0,0,32768,589824.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,303104,0,0
BatchNormalization,0,0,75776,0,75776,0,303104,9472,0
Relu,0,0,0,75776,0,0,303104,0,0
Conv,19398656.0,9699328.0,0,0,0,0,32768,606208.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,311296,0,0
BatchNormalization,0,0,77824,0,77824,0,311296,9728,0
Relu,0,0,0,77824,0,0,311296,0,0
Conv,19922944.0,9961472.0,0,0,0,0,32768,622592.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,319488,0,0
BatchNormalization,0,0,79872,0,79872,0,319488,9984,0
Relu,0,0,0,79872,0,0,319488,0,0
Conv,20447232.0,10223616.0,0,0,0,0,32768,638976.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,327680,0,0
BatchNormalization,0,0,81920,0,81920,0,327680,10240,0
Relu,0,0,0,81920,0,0,327680,0,0
Conv,20971520.0,10485760.0,0,0,0,0,32768,655360.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,335872,0,0
BatchNormalization,0,0,83968,0,83968,0,335872,10496,0
Relu,0,0,0,83968,0,0,335872,0,0
Conv,21495808.0,10747904.0,0,0,0,0,32768,671744.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,344064,0,0
BatchNormalization,0,0,86016,0,86016,0,344064,10752,0
Relu,0,0,0,86016,0,0,344064,0,0
Conv,22020096.0,11010048.0,0,0,0,0,32768,688128.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,352256,0,0
BatchNormalization,0,0,88064,0,88064,0,352256,11008,0
Relu,0,0,0,88064,0,0,352256,0,0
Conv,22544384.0,11272192.0,0,0,0,0,32768,704512.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,360448,0,0
BatchNormalization,0,0,90112,0,90112,0,360448,11264,0
Relu,0,0,0,90112,0,0,360448,0,0
Conv,23068672.0,11534336.0,0,0,0,0,32768,720896.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,368640,0,0
BatchNormalization,0,0,92160,0,92160,0,368640,11520,0
Relu,0,0,0,92160,0,0,368640,0,0
Conv,23592960.0,11796480.0,0,0,0,0,32768,737280.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,376832,0,0
BatchNormalization,0,0,94208,0,94208,0,376832,11776,0
Relu,0,0,0,94208,0,0,376832,0,0
Conv,24117248.0,12058624.0,0,0,0,0,32768,753664.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,385024,0,0
BatchNormalization,0,0,96256,0,96256,0,385024,12032,0
Relu,0,0,0,96256,0,0,385024,0,0
Conv,24641536.0,12320768.0,0,0,0,0,32768,770048.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,393216,0,0
BatchNormalization,0,0,98304,0,98304,0,393216,12288,0
Relu,0,0,0,98304,0,0,393216,0,0
Conv,25165824.0,12582912.0,0,0,0,0,32768,786432.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,401408,0,0
BatchNormalization,0,0,100352,0,100352,0,401408,12544,0
Relu,0,0,0,100352,0,0,401408,0,0
Conv,25690112.0,12845056.0,0,0,0,0,32768,802816.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,409600,0,0
BatchNormalization,0,0,102400,0,102400,0,409600,12800,0
Relu,0,0,0,102400,0,0,409600,0,0
Conv,26214400.0,13107200.0,0,0,0,0,32768,819200.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,417792,0,0
BatchNormalization,0,0,104448,0,104448,0,417792,13056,0
Relu,0,0,0,104448,0,0,417792,0,0
Conv,26738688.0,13369344.0,0,0,0,0,32768,835584.0,0
BatchNormalization,0,0,8192,0,8192,0,32768,1024,0
Relu,0,0,0,8192,0,0,32768,0,0
Conv,4718592.0,2359296.0,0,0,0,0,8192,147456.0,0
Concat,0,0,0,0,0,0,425984,0,0
BatchNormalization,0,0,106496,0,106496,0,425984,13312,0
Relu,0,0,0,106496,0,0,425984,0,0
GlobalAveragePool,0,0,106496,0,0,0,6656,0,0
Transpose,0,0,0,0,0,0,0,0,0
Reshape,0,0,0,0,0,0,6656,0,0
MatMul,3328999,1664500.0,0,0,0,0,4000,0,0
Add,0,0,1000,0,0,0,0,0,0
Softmax,0,0,1000,0,1000,1000,4000,0,0
Identity,0,0,0,0,0,0,4000,0,0
